word,language,count,pos,tsne_x,tsne_y
curtain,en,1,NOUN,39.29379,-24.898634
liquor,en,2,NOUN,52.030003,-15.639746
bleeding,en,1,NOUN,54.1181,16.791195
cascade,en,2,NOUN,17.11302,-33.692936
mankind,en,12,NOUN,36.349968,9.211185
creed,en,1,NOUN,20.152313,-21.080627
remark,en,3,NOUN,26.68436,28.138525
lent,en,2,NOUN,28.26495,-14.978761
glance,en,1,NOUN,22.781485,26.726131
repetition,en,2,NOUN,26.384457,25.390778
wit,en,8,NOUN,34.68818,22.591854
wight,en,1,NOUN,68.61705,11.339984
merchandise,en,4,NOUN,25.15461,3.5190427
midst,en,14,NOUN,32.768703,33.356937
needle,en,3,NOUN,50.99449,2.4777741
courier,en,4,NOUN,6.601775,16.923813
ascent,en,1,NOUN,19.54477,-30.52086
lattice,en,6,NOUN,43.743973,9.0148735
regret,en,5,NOUN,40.022987,29.625336
exemption,en,1,NOUN,7.4392133,29.345564
hint,en,2,NOUN,22.426332,26.999031
grief,en,3,NOUN,41.526215,28.556126
nun,en,4,NOUN,26.712114,-25.164398
maxim,en,1,NOUN,46.86405,-7.535463
bliss,en,2,NOUN,34.13154,13.853957
assurance,en,1,NOUN,4.0292196,21.521029
ditch,en,2,NOUN,28.376913,-31.163893
steward,en,2,NOUN,18.915068,-12.954857
proceeding,en,1,NOUN,16.973166,16.087673
prophecy,en,1,NOUN,34.52123,1.9192445
livery,en,1,NOUN,9.515757,-7.798877
deed,en,1,NOUN,28.409283,14.620165
spear,en,1,NOUN,62.644382,7.2015753
expectation,en,2,NOUN,26.622086,31.902956
serpent,en,1,NOUN,38.101078,-0.82353145
nail,en,2,NOUN,57.52699,12.58394
scrap,en,1,NOUN,46.490063,-21.697771
ransom,en,2,NOUN,2.7737439,29.050423
curiosity,en,34,NOUN,32.82067,11.282619
emerald,en,8,NOUN,43.253098,-3.2079322
mutiny,en,1,NOUN,0.86643755,7.5143948
hind,en,1,NOUN,57.48779,7.9820814
apostle,en,2,NOUN,26.327858,-20.79929
preface,en,1,NOUN,27.364191,-11.501162
ensign,en,1,NOUN,2.8514774,-0.49056962
disappointment,en,2,NOUN,36.611595,31.298086
nut,en,1,NOUN,56.338596,-22.124434
pardon,en,8,NOUN,37.05421,38.41686
muse,en,1,NOUN,29.71924,-7.9935403
sermon,en,2,NOUN,24.702288,-19.07576
manners,en,9,NOUN,32.828358,25.018095
scripture,en,3,NOUN,21.817057,-20.007055
atheist,en,1,NOUN,19.067593,-23.017412
fam,en,1,NOUN,-3.5369077,-29.974838
spice,en,1,NOUN,55.19062,-17.101297
encouragement,en,1,NOUN,29.320518,18.73648
dart,en,1,NOUN,63.231068,8.535974
affection,en,3,NOUN,29.752865,17.864761
canopy,en,2,NOUN,39.20936,-26.81128
gesture,en,3,NOUN,30.736618,19.353462
tiffany,en,1,NOUN,43.35076,-4.874273
limb,en,1,NOUN,53.113506,13.854846
vineyard,en,1,NOUN,52.52314,-16.96321
pamphlet,en,1,NOUN,26.67297,-11.543584
cheek,en,3,NOUN,57.76081,10.607623
camel,en,3,NOUN,62.817574,-12.796794
fig,en,2,NOUN,55.97186,-22.986877
heron,en,1,NOUN,66.44645,-20.999756
interpreter,en,5,NOUN,22.835857,6.616516
remembrance,en,1,NOUN,30.375423,-13.872934
feather,en,3,NOUN,59.716106,1.8041346
elbow,en,1,NOUN,52.88123,9.576785
plaster,en,1,NOUN,39.334404,-20.81164
dissent,en,1,NOUN,37.620495,33.55155
inclination,en,9,NOUN,27.536757,22.670942
weed,en,2,NOUN,52.335342,-23.312687
elector,en,4,NOUN,13.572415,-21.479895
brethren,en,1,NOUN,24.025753,-21.150198
vain,en,5,NOUN,32.49705,22.158672
severity,en,1,NOUN,49.737267,19.78688
shower,en,1,NOUN,45.409187,-15.092233
envoy,en,6,NOUN,5.3546147,-10.870233
caravan,en,1,NOUN,39.512337,-12.044195
serge,en,1,NOUN,69.26556,-3.672934
scar,en,1,NOUN,54.105198,12.818791
thorn,en,1,NOUN,60.083008,-26.757933
delight,en,4,NOUN,33.18169,13.45748
epithet,en,2,NOUN,50.36923,34.97185
amour,en,3,NOUN,69.61591,-5.0050488
sickness,en,1,NOUN,50.44222,22.786243
negotiation,en,1,NOUN,-2.4449832,23.682348
efficacy,en,1,NOUN,51.554512,20.283344
traveller,en,13,NOUN,12.297901,-8.565032
pencil,en,4,NOUN,50.270256,-3.90609
novelty,en,5,NOUN,28.062923,7.7398853
contempt,en,2,NOUN,36.78755,29.681055
spectator,en,2,NOUN,8.400205,16.795841
defect,en,3,NOUN,50.388733,17.498844
hedge,en,1,NOUN,19.917221,3.1574569
fatigue,en,12,NOUN,49.02702,18.264278
carving,en,1,NOUN,38.183907,-19.700949
usher,en,1,NOUN,22.792479,-11.579735
scribe,en,1,NOUN,30.668299,-11.744756
neighbour,en,5,NOUN,15.318905,-7.000178
purse,en,3,NOUN,48.80874,0.3542828
fortification,en,4,NOUN,27.154379,-30.803528
gallantry,en,7,NOUN,26.23052,13.183975
contradiction,en,2,NOUN,23.471294,31.95035
cypress,en,4,NOUN,52.24172,-26.921942
disposition,en,3,NOUN,36.433517,22.636602
barge,en,1,NOUN,9.618475,-11.775239
glove,en,1,NOUN,52.345627,-0.22866829
jar,en,5,NOUN,50.761353,-14.168385
perfection,en,5,NOUN,35.847267,15.984651
oyster,en,1,NOUN,62.816746,-20.814875
pity,en,8,NOUN,39.834396,28.289072
groom,en,2,NOUN,23.519697,-6.9141474
porcelain,en,2,NOUN,43.175728,-9.957185
highness,en,3,NOUN,10.812813,-21.244343
veil,en,9,NOUN,55.86662,0.9808085
oppression,en,3,NOUN,40.209217,35.210693
dowager,en,1,NOUN,12.184846,-18.703415
poultry,en,1,NOUN,61.149033,-16.83863
sweat,en,1,NOUN,55.162323,17.654562
pun,en,1,NOUN,48.735985,32.917965
cruelty,en,1,NOUN,38.607937,35.461063
multitude,en,1,NOUN,16.549686,23.950655
waist,en,3,NOUN,54.840847,4.046525
commendation,en,1,NOUN,24.394926,12.844825
attendant,en,4,NOUN,18.880033,-11.212065
compassion,en,4,NOUN,33.775925,17.430063
ox,en,1,NOUN,63.173695,-14.230862
aristocracy,en,1,NOUN,14.654489,-15.976062
claw,en,2,NOUN,60.604492,8.1506605
temper,en,4,NOUN,35.04533,30.384094
estimation,en,1,NOUN,15.291987,29.620533
imitation,en,2,NOUN,28.595978,8.937649
lute,en,1,NOUN,36.85446,-8.551624
thence,en,7,NOUN,16.971825,16.02981
beau,en,1,NOUN,68.72841,-5.825677
vase,en,1,NOUN,37.450573,-18.771004
aqueduct,en,3,NOUN,20.317162,-38.56744
fidelity,en,1,NOUN,27.592007,20.907232
diversion,en,22,NOUN,11.421208,20.285366
sorrow,en,5,NOUN,41.71838,28.290947
gunpowder,en,1,NOUN,48.889366,-8.991823
scent,en,2,NOUN,55.312355,-13.173048
infancy,en,1,NOUN,17.847204,-4.4136286
candle,en,7,NOUN,46.05012,-11.560635
allowance,en,1,NOUN,6.800318,28.914429
parcel,en,2,NOUN,19.698883,5.69317
breeze,en,2,NOUN,16.446697,3.2996967
acquaintance,en,13,NOUN,15.377878,-6.034812
liar,en,1,NOUN,32.200455,30.157518
vent,en,1,NOUN,51.09608,-10.793403
pause,en,1,NOUN,25.963015,24.627977
defiance,en,1,NOUN,39.795452,32.794514
mule,en,1,NOUN,62.786064,-13.027063
teller,en,1,NOUN,22.006529,3.114418
admiration,en,6,NOUN,29.472012,18.107786
omnibus,en,1,NOUN,-18.030174,-46.2616
flock,en,5,NOUN,65.71762,-18.567436
jealousy,en,2,NOUN,38.572067,30.986868
crook,en,1,NOUN,62.359283,1.821869
temptation,en,1,NOUN,38.34,8.905618
overture,en,1,NOUN,33.847816,-7.5778093
partridge,en,1,NOUN,65.919,-21.37524
oven,en,2,NOUN,47.10314,-13.686092
confinement,en,4,NOUN,38.714012,39.594063
lace,en,5,NOUN,55.80231,-3.597205
injustice,en,2,NOUN,39.820747,35.069378
nightingale,en,2,NOUN,66.37336,-22.46737
omission,en,1,NOUN,25.785254,29.73679
sable,en,7,NOUN,62.02762,-2.3554094
rag,en,1,NOUN,52.895573,-4.111009
gardener,en,3,NOUN,23.83608,-14.6168165
forehead,en,7,NOUN,56.277946,9.588753
pulpit,en,3,NOUN,30.099705,-21.989729
chariot,en,1,NOUN,39.95437,-3.7289429
pavement,en,10,NOUN,46.194286,-19.248812
supper,en,4,NOUN,29.007492,-18.93093
champaign,en,1,NOUN,52.45617,-31.494183
squire,en,1,NOUN,23.00867,-12.589326
couch,en,1,NOUN,43.865696,-15.49947
accomplishment,en,2,NOUN,23.492706,16.591814
breadth,en,1,NOUN,45.40415,11.558801
misery,en,3,NOUN,41.343723,27.068022
gratitude,en,2,NOUN,31.219902,18.175377
baggage,en,3,NOUN,10.299563,-6.895903
pasture,en,1,NOUN,51.420765,-22.624352
lad,en,1,NOUN,21.69655,-3.453342
skirt,en,1,NOUN,56.424263,1.2879838
kettle,en,1,NOUN,48.682144,-14.914134
chairmen,en,1,NOUN,3.2088654,-8.622151
mummy,en,2,NOUN,35.293728,-0.34045443
vest,en,3,NOUN,57.367546,2.2618885
archduke,en,1,NOUN,13.328988,-21.101517
circumstance,en,5,NOUN,22.612785,37.736767
necklace,en,2,NOUN,48.51332,1.2408669
constraint,en,1,NOUN,16.57798,28.484173
heap,en,2,NOUN,48.61761,-20.379059
coarse,en,4,NOUN,41.62517,17.715094
goodness,en,12,NOUN,34.494923,17.806953
cock,en,2,NOUN,47.04699,-5.1856637
sine,en,2,NOUN,78.35877,2.414599
heroism,en,1,NOUN,26.421566,13.436673
posture,en,2,NOUN,49.514935,14.817036
portico,en,2,NOUN,36.608753,-25.78408
flavour,en,1,NOUN,55.494637,-16.15869
bumper,en,1,NOUN,46.216545,-0.6731365
prelate,en,1,NOUN,25.0002,-23.310163
pedigree,en,1,NOUN,67.119354,-16.675621
hurry,en,2,NOUN,25.292383,22.692581
prodigy,en,1,NOUN,20.698578,-2.1403177
carp,en,1,NOUN,63.352207,-19.985489
piercing,en,1,NOUN,61.1789,11.072804
robe,en,7,NOUN,57.752934,0.15806805
bargain,en,2,NOUN,2.4777362,28.116468
nectar,en,1,NOUN,57.50173,-21.800417
resentment,en,2,NOUN,38.064865,31.900915
linen,en,2,NOUN,56.82823,-3.207303
englishman,en,1,NOUN,22.099688,-12.29448
sulphur,en,2,NOUN,48.457676,-25.607899
pea,en,1,NOUN,58.95178,-22.930737
spectacle,en,3,NOUN,38.18042,11.411104
obedience,en,1,NOUN,33.045654,19.20592
regnum,en,2,NOUN,83.97422,-0.046717852
plank,en,1,NOUN,50.076286,-27.246399
enjoyment,en,1,NOUN,32.531666,13.122216
geese,en,1,NOUN,65.56489,-19.344063
vow,en,2,NOUN,29.438293,14.563225
symptom,en,1,NOUN,50.364143,19.679605
consolation,en,1,NOUN,35.5431,13.232134
creep,en,1,NOUN,47.336937,16.774267
folly,en,2,NOUN,38.09085,25.371706
boar,en,1,NOUN,64.43877,-14.842195
perfume,en,8,NOUN,55.274586,-13.144541
melon,en,1,NOUN,57.47194,-22.654202
gown,en,4,NOUN,57.21458,0.23626193
clasp,en,2,NOUN,24.73393,12.486371
bastion,en,2,NOUN,27.720573,-30.190445
pear,en,1,NOUN,57.129906,-22.870993
shoemaker,en,1,NOUN,41.780987,-7.2460017
plume,en,1,NOUN,51.08519,-10.771143
vizier,en,9,NOUN,38.978683,-36.107727
enquiry,en,1,NOUN,28.703287,41.480045
pedestal,en,2,NOUN,36.497093,-22.095528
excursion,en,1,NOUN,10.929527,-8.179828
discontent,en,1,NOUN,37.79198,32.237602
epistle,en,1,NOUN,24.469172,-18.667936
stove,en,8,NOUN,46.96787,-13.794917
solitude,en,2,NOUN,37.037655,13.53379
obscurity,en,1,NOUN,43.435795,24.917086
gallant,en,4,NOUN,26.704996,12.953674
robber,en,1,NOUN,25.445494,-1.7238512
rarity,en,3,NOUN,18.297052,21.440334
lodging,en,7,NOUN,27.740988,1.9001186
aga,en,3,NOUN,39.31088,-37.00106
roaring,en,1,NOUN,45.544502,14.581312
seamen,en,1,NOUN,13.190537,-12.157809
tapestry,en,2,NOUN,55.289967,-5.052606
epitaph,en,1,NOUN,34.068787,-20.87631
mum,en,1,NOUN,19.677494,-5.025616
wreath,en,1,NOUN,37.081245,-21.354792
ado,en,5,NOUN,24.025272,-10.32859
strap,en,1,NOUN,53.419872,2.9070084
adversary,en,1,NOUN,4.1733594,7.234556
farce,en,2,NOUN,39.581314,10.405972
foreigner,en,1,NOUN,24.001541,-4.2995806
envy,en,5,NOUN,38.974022,30.52767
malice,en,3,NOUN,34.73286,32.12611
fable,en,2,NOUN,31.962679,-1.5792532
brute,en,1,NOUN,44.1921,22.457605
isthmus,en,1,NOUN,22.893127,-32.877205
lisp,en,1,NOUN,23.21586,6.9110928
reaper,en,1,NOUN,63.05907,5.705437
pudding,en,1,NOUN,57.134533,-17.467531
loaf,en,1,NOUN,58.73523,-18.053427
madam,en,25,NOUN,21.215216,-9.449066
circumference,en,2,NOUN,46.54331,9.923992
obelisk,en,1,NOUN,35.56613,-21.710222
stair,en,7,NOUN,37.59481,-25.258137
whisper,en,3,NOUN,40.38404,13.040218
warmth,en,3,NOUN,38.971073,18.522917
disgrace,en,2,NOUN,38.73846,28.63629
quarrel,en,8,NOUN,36.308273,32.688675
embroidery,en,8,NOUN,55.780296,-4.684687
cloister,en,4,NOUN,28.711159,-24.633692
piety,en,1,NOUN,33.055878,18.795086
rambling,en,1,NOUN,27.033264,26.31094
pence,en,1,NOUN,42.73942,4.2458277
generosity,en,4,NOUN,31.949703,18.232254
bracelet,en,2,NOUN,48.566597,1.190399
bribe,en,3,NOUN,2.6801238,28.284763
quid,en,1,NOUN,80.078545,5.298452
applause,en,1,NOUN,26.835459,18.375423
ornament,en,5,NOUN,39.053604,-17.533123
quarantine,en,1,NOUN,13.299075,44.46236
counsellor,en,1,NOUN,5.231082,-9.37782
extremity,en,2,NOUN,22.623404,-31.94172
passer,en,1,NOUN,17.22915,13.587632
cough,en,1,NOUN,54.29495,19.179144
stork,en,1,NOUN,66.64596,-20.799948
stag,en,3,NOUN,64.49755,-14.686127
parting,en,1,NOUN,26.087933,-6.8315578
dread,en,1,NOUN,41.552853,30.911121
causa,en,1,NOUN,80.87701,-1.530784
admirer,en,1,NOUN,15.497894,-5.7104163
zeal,en,5,NOUN,32.88843,20.475258
greatness,en,1,NOUN,36.788387,16.847858
abbess,en,2,NOUN,27.000738,-25.123535
wig,en,3,NOUN,57.72011,3.7849638
cupola,en,4,NOUN,37.236477,-26.532658
hypocrisy,en,1,NOUN,34.110542,28.499296
tulip,en,1,NOUN,57.40431,-24.348637
mischief,en,1,NOUN,34.790955,32.108574
annunciation,en,1,NOUN,29.532034,-20.132116
recollection,en,1,NOUN,25.127682,27.202158
forfeit,en,1,NOUN,0.33935127,27.566074
agony,en,2,NOUN,41.80388,27.929998
beggar,en,2,NOUN,24.975386,-2.4007654
fortnight,en,3,NOUN,12.873571,8.424618
indifference,en,3,NOUN,36.293827,28.318537
rake,en,1,NOUN,44.642166,-26.76126
sledge,en,1,NOUN,11.457997,-3.2451959
tub,en,1,NOUN,45.87985,-15.784854
adoration,en,3,NOUN,29.721119,-19.868414
intrigue,en,3,NOUN,34.430706,34.65256
penance,en,2,NOUN,30.28262,14.861939
metamorphosis,en,1,NOUN,36.421368,-1.4228743
moderation,en,1,NOUN,34.194973,21.014349
dung,en,1,NOUN,49.074097,-20.197613
plough,en,1,NOUN,51.275578,-20.440176
ridicule,en,2,NOUN,35.4306,27.737085
thirst,en,1,NOUN,42.98534,28.197302
roast,en,1,NOUN,58.762848,-16.243902
richness,en,2,NOUN,17.408,22.283699
courtier,en,1,NOUN,15.913416,-15.900128
wearer,en,1,NOUN,55.383114,3.5790317
tempore,en,1,NOUN,80.06829,-0.7777564
compliment,en,22,NOUN,27.862993,18.669931
masquerade,en,1,NOUN,34.331665,-2.71787
promontory,en,4,NOUN,22.62914,-32.112095
emulation,en,1,NOUN,24.058884,7.362798
pew,en,1,NOUN,29.108994,-22.300343
humility,en,2,NOUN,33.924374,18.68974
superstition,en,2,NOUN,27.92324,30.188116
pebble,en,1,NOUN,41.424328,-22.39937
galley,en,1,NOUN,11.431031,-12.016619
edifice,en,1,NOUN,36.13274,-27.464432
remorse,en,1,NOUN,40.05653,29.683079
misfortune,en,5,NOUN,41.8661,26.687698
rump,en,1,NOUN,57.117424,7.7227345
veneration,en,1,NOUN,27.920315,-18.036428
vermilion,en,1,NOUN,48.444843,-25.759901
haste,en,6,NOUN,25.596113,22.755062
doge,en,2,NOUN,82.635666,-4.845896
nymph,en,3,NOUN,36.8018,-2.0386302
satin,en,1,NOUN,55.172817,-2.9643872
veracity,en,2,NOUN,25.554594,33.730698
swain,en,2,NOUN,54.09619,-31.495983
cushion,en,9,NOUN,52.956474,1.6493003
neuter,en,1,NOUN,50.921547,33.80992
sincerity,en,2,NOUN,34.855244,19.23788
loom,en,2,NOUN,56.979748,-5.2090898
cur,en,1,NOUN,84.21977,5.7043633
virginity,en,1,NOUN,21.72038,-5.4444284
reverence,en,1,NOUN,33.249413,18.053135
rapture,en,2,NOUN,35.906624,4.624359
prerogative,en,2,NOUN,27.362553,36.11924
kneeling,en,1,NOUN,31.160751,-20.955175
devotee,en,1,NOUN,37.145573,-4.0785513
pheasant,en,1,NOUN,65.56629,-20.912012
scarf,en,1,NOUN,56.70576,0.6496372
crucifix,en,3,NOUN,30.871315,-21.387009
postscript,en,1,NOUN,23.022331,6.7627993
grandeur,en,2,NOUN,38.133907,16.253073
treachery,en,1,NOUN,35.632072,34.153587
elegy,en,1,NOUN,30.109203,-9.411001
curiam,en,1,NOUN,76.25114,8.19398
aversion,en,3,NOUN,36.311485,28.169643
stool,en,1,NOUN,49.62119,5.4635167
haram,en,1,NOUN,40.453987,-35.98746
noblemen,en,1,NOUN,14.902055,-15.612181
mufti,en,1,NOUN,39.39678,-36.181534
fowl,en,3,NOUN,65.39404,-19.29161
schoolmaster,en,1,NOUN,22.540512,-14.046223
snuff,en,1,NOUN,53.3617,-14.308026
exaggeration,en,1,NOUN,32.296837,28.636463
gilt,en,15,NOUN,39.78199,-18.047808
displeasure,en,1,NOUN,37.139545,31.25087
possum,en,1,NOUN,66.77727,-19.826178
stupidity,en,3,NOUN,34.19608,27.709938
inconvenience,en,2,NOUN,23.738592,40.427567
decency,en,1,NOUN,31.294388,26.689417
parson,en,1,NOUN,22.94573,-13.99556
shilling,en,1,NOUN,42.74576,4.33001
matron,en,1,NOUN,20.017845,-10.074063
towel,en,1,NOUN,51.905407,-2.463321
bead,en,1,NOUN,50.543617,1.6467831
contemplation,en,1,NOUN,36.186546,13.687349
drawer,en,3,NOUN,51.034008,-1.3964443
nutshell,en,1,NOUN,22.174538,32.11917
sofa,en,13,NOUN,43.760937,-15.154969
oxen,en,2,NOUN,62.51854,-14.283515
sepulchre,en,2,NOUN,30.703562,-23.105804
cookery,en,1,NOUN,56.72302,-14.7972555
stiffness,en,1,NOUN,48.912533,17.308056
modesty,en,1,NOUN,34.15817,19.14091
servitude,en,1,NOUN,41.227158,38.006073
brow,en,3,NOUN,58.14224,9.163338
eunuch,en,4,NOUN,11.82601,-17.388552
rampart,en,1,NOUN,28.039116,-30.889513
excellency,en,3,NOUN,10.480654,-21.648983
fondness,en,2,NOUN,29.71011,17.521135
incursion,en,1,NOUN,2.635448,5.546034
midwife,en,1,NOUN,19.603346,-10.341907
dresser,en,1,NOUN,53.839012,-4.985902
aloe,en,1,NOUN,55.602375,-24.914152
spleen,en,1,NOUN,54.98215,15.970236
laity,en,1,NOUN,23.751999,-21.924438
inhabitant,en,4,NOUN,72.49307,0.34520918
exclamation,en,1,NOUN,48.27549,33.455837
vapour,en,1,NOUN,49.42386,-11.7493925
deceit,en,1,NOUN,34.8374,33.546978
heretics,en,1,NOUN,21.867802,-22.65362
stocking,en,1,NOUN,58.173412,-5.320555
basset,en,1,NOUN,66.80404,-9.742583
parlour,en,1,NOUN,43.127167,-13.405483
absurdity,en,2,NOUN,33.916725,27.041677
formality,en,1,NOUN,32.07035,25.46156
sweetness,en,8,NOUN,40.199295,18.239277
antiquary,en,3,NOUN,22.011702,-13.762744
slipper,en,2,NOUN,53.81067,-2.7802346
splendor,en,1,NOUN,38.39848,15.465782
florin,en,1,NOUN,0.7657448,-30.253954
broth,en,1,NOUN,57.9854,-16.527805
carcass,en,1,NOUN,61.572987,-17.943188
indulgence,en,1,NOUN,30.978273,15.450958
diverting,en,1,NOUN,11.462058,20.216091
wafer,en,1,NOUN,47.72192,-12.726203
piquet,en,1,NOUN,6.349078,-15.625407
cripple,en,1,NOUN,45.582157,15.506977
fortitude,en,1,NOUN,32.509525,16.797571
archduchess,en,1,NOUN,13.303499,-20.96595
countryman,en,1,NOUN,13.71814,-6.4488835
garret,en,1,NOUN,41.505024,-15.206445
nunnery,en,1,NOUN,27.362875,-25.357002
precaution,en,1,NOUN,13.907906,43.844036
imperium,en,3,NOUN,-1.6925004,-34.734253
proverb,en,1,NOUN,49.35012,32.74964
girdle,en,4,NOUN,54.85694,4.7581673
impartiality,en,1,NOUN,28.59611,33.63142
tenderness,en,4,NOUN,39.564934,18.972488
grievance,en,1,NOUN,29.2655,38.73818
pippin,en,1,NOUN,24.226048,-12.026499
eloquence,en,1,NOUN,35.02104,20.9596
gallop,en,1,NOUN,62.74155,-11.330519
woolen,en,2,NOUN,57.603436,-4.888292
falsehood,en,3,NOUN,31.706017,30.46364
woodbine,en,1,NOUN,52.571766,-29.260275
vagabond,en,1,NOUN,24.785885,-2.962682
granary,en,1,NOUN,51.81699,-19.352684
puddle,en,1,NOUN,46.736378,-17.71464
jest,en,1,NOUN,47.262676,31.08226
carnation,en,1,NOUN,57.905106,-25.346079
vial,en,1,NOUN,51.202972,-13.284069
canister,en,1,NOUN,49.33061,-9.253312
complexion,en,7,NOUN,57.318207,5.591122
retinue,en,1,NOUN,15.148181,-15.0540285
alabaster,en,1,NOUN,39.057205,-20.604555
mourn,en,3,NOUN,41.935467,28.97545
indignation,en,2,NOUN,37.4102,30.582943
laziness,en,5,NOUN,34.42326,27.865143
statuary,en,1,NOUN,37.096043,-20.141735
subordination,en,2,NOUN,42.06129,35.54986
smock,en,3,NOUN,58.057766,-6.8467913
repose,en,5,NOUN,29.683422,-17.593794
splendour,en,1,NOUN,38.379368,15.583311
cistern,en,2,NOUN,33.096268,-26.06144
expedient,en,2,NOUN,20.770172,38.272396
ermine,en,3,NOUN,61.869305,-2.276579
sowing,en,1,NOUN,52.18802,-21.722301
apothecary,en,2,NOUN,20.9779,-14.457784
scimitar,en,2,NOUN,63.596916,7.4748564
bridegroom,en,1,NOUN,23.544657,-6.7792807
baboon,en,1,NOUN,64.32745,-16.383715
workmanship,en,1,NOUN,39.66828,16.14218
dashing,en,1,NOUN,28.81997,11.624275
politeness,en,3,NOUN,32.246887,25.680187
raz,en,1,NOUN,65.74509,5.4127717
handkerchief,en,10,NOUN,55.210083,-0.06326486
candlestick,en,3,NOUN,45.65606,-11.768982
agate,en,2,NOUN,41.13235,-20.782858
supposition,en,1,NOUN,23.924253,32.202946
generality,en,1,NOUN,16.648514,28.59981
deformity,en,3,NOUN,50.43721,16.965336
tradesmen,en,2,NOUN,14.028522,-12.691835
enchantment,en,5,NOUN,38.166115,3.3457701
hann,en,1,NOUN,58.139626,-32.5636
scythe,en,1,NOUN,62.763428,6.1645255
arrears,en,1,NOUN,4.6368437,28.378855
vigour,en,1,NOUN,37.52723,19.721735
urbe,en,1,NOUN,83.869705,-2.5509236
petticoat,en,7,NOUN,57.72526,-0.8347671
spout,en,1,NOUN,48.743607,-15.080317
bulwark,en,1,NOUN,27.79083,-29.910946
stoop,en,1,NOUN,46.42108,-5.3075895
refreshment,en,3,NOUN,27.734539,1.7496053
blackness,en,1,NOUN,42.11334,23.647608
precept,en,1,NOUN,27.04062,15.901448
jeweller,en,3,NOUN,42.184395,-8.00225
quackery,en,1,NOUN,29.39716,30.309067
porphyry,en,2,NOUN,39.06065,-21.816023
rebus,en,1,NOUN,83.50679,3.975709
pox,en,4,NOUN,52.630672,23.368374
alm,en,1,NOUN,24.10573,1.3026285
brim,en,1,NOUN,56.660892,1.8773341
lustre,en,1,NOUN,41.136288,16.224182
divan,en,2,NOUN,38.625572,-35.313587
threshing,en,1,NOUN,52.40121,-20.264795
hardiness,en,1,NOUN,40.03457,20.096157
countenance,en,3,NOUN,36.507683,23.054514
damsel,en,2,NOUN,26.68332,-1.1368878
elysium,en,1,NOUN,36.43113,5.602939
silken,en,1,NOUN,58.04035,-3.0442162
grate,en,4,NOUN,46.973064,-14.149693
bosom,en,5,NOUN,49.931698,4.7236686
feasting,en,1,NOUN,28.337605,-16.424183
bough,en,1,NOUN,54.511948,-26.633722
clove,en,1,NOUN,56.33793,-21.08451
confidante,en,1,NOUN,16.231667,-6.2543097
churning,en,1,NOUN,45.95724,26.27849
irregularity,en,1,NOUN,19.268856,28.45778
coolness,en,1,NOUN,37.059032,18.748337
ombre,en,2,NOUN,69.90043,-5.0641093
wrinkle,en,1,NOUN,57.533672,14.756419
pestilence,en,1,NOUN,52.297314,24.350386
extravagance,en,1,NOUN,35.609436,24.874466
idem,en,1,NOUN,79.41459,3.9549048
affront,en,2,NOUN,37.153717,29.302788
flattery,en,2,NOUN,37.148224,25.12617
profusion,en,4,NOUN,17.228148,23.351212
haft,en,1,NOUN,65.300026,5.5367446
impatience,en,3,NOUN,34.81407,29.783598
infidel,en,3,NOUN,21.118263,-22.681072
brocade,en,9,NOUN,56.539383,-3.737856
libertine,en,1,NOUN,39.6438,23.329155
deism,en,1,NOUN,19.195627,-22.993664
spoonful,en,1,NOUN,56.68076,-19.023705
balm,en,2,NOUN,56.407505,-11.676345
pretence,en,2,NOUN,34.23695,25.341133
curiae,en,1,NOUN,76.795616,7.7211785
arbour,en,1,NOUN,48.919285,-33.109486
tincture,en,1,NOUN,56.499004,-10.807108
matrimony,en,1,NOUN,21.863668,-6.4516425
softness,en,2,NOUN,40.995823,18.126232
tassel,en,3,NOUN,59.10893,0.9199924
massy,en,2,NOUN,69.683716,-9.007944
bassa,en,25,NOUN,77.91904,-4.4865146
ugliness,en,1,NOUN,35.1308,26.893824
lozenge,en,1,NOUN,56.54279,-10.617199
stile,en,2,NOUN,77.25759,-2.9811645
rigour,en,2,NOUN,31.090372,23.089182
magnificence,en,22,NOUN,38.15778,16.213942
embellishment,en,1,NOUN,28.992407,9.026045
wickedness,en,3,NOUN,40.040676,26.033352
apotheosis,en,1,NOUN,30.507141,-19.311935
quire,en,1,NOUN,29.290575,-24.277996
solemnity,en,1,NOUN,29.099155,-17.103643
tranquillity,en,1,NOUN,36.55989,14.500656
constancy,en,2,NOUN,40.858818,21.96394
deposing,en,1,NOUN,10.072936,-17.825052
quilting,en,1,NOUN,56.009663,-5.1479983
napkin,en,5,NOUN,51.433876,-2.8979955
precipice,en,3,NOUN,20.143034,-30.96946
waistcoat,en,2,NOUN,57.198994,0.76743615
gauze,en,3,NOUN,55.906727,-1.6523086
pail,en,1,NOUN,46.91315,-15.620945
hieroglyphics,en,1,NOUN,32.888783,-17.538263
mortification,en,7,NOUN,30.811947,15.159568
adornment,en,1,NOUN,38.971382,-17.316528
frown,en,1,NOUN,36.519638,26.54733
mien,en,2,NOUN,59.65714,12.544474
subjection,en,3,NOUN,41.111088,35.4867
cocking,en,1,NOUN,47.48946,-5.3672485
arche,en,5,NOUN,70.90648,-5.0827484
approbation,en,1,NOUN,29.434475,20.955893
artifice,en,1,NOUN,34.094982,24.059828
bodkin,en,5,NOUN,46.146667,4.6388545
trifle,en,2,NOUN,35.193203,24.109385
